,DATE,TIME,OBM,TU,WD,WG,WS,SI
2684,04/22/2014,21:00,39.03,88.4,213.3,29.59,20.34,0.01
2685,04/22/2014,22:00,36.71,93.0,200.7,26.52,19.04,0.01
2686,04/22/2014,23:00,36.44,94.2,205.0,29.81,21.54,0.01
2687,04/23/2014,00:00,36.11,96.4,215.8,35.73,25.26,0.01
2688,04/23/2014,01:00,36.45,95.0,218.5,30.91,22.23,0.01
2689,04/23/2014,02:00,36.06,92.1,219.8,32.66,21.81,0.0
2690,04/23/2014,03:00,34.8,89.9,214.0,35.51,23.08,0.0
2691,04/23/2014,04:00,31.74,99.2,221.0,40.55,27.28,0.0
2692,04/23/2014,05:00,30.55,100.1,259.5,22.36,15.48,0.0
2693,04/23/2014,06:00,29.72,99.9,252.5,17.1,12.07,0.01
2694,04/23/2014,07:00,29.88,100.1,222.2,25.65,18.38,1.53
2695,04/23/2014,08:00,29.88,99.1,238.7,21.92,15.32,9.4
2696,04/23/2014,09:00,30.14,95.9,227.3,20.39,14.88,24.15
2697,04/23/2014,10:00,31.23,92.0,223.9,18.63,13.79,53.11
2698,04/23/2014,11:00,33.36,86.0,222.9,22.36,16.72,66.63
2699,04/23/2014,12:00,36.39,78.35,236.7,21.48,14.52,64.98
2700,04/23/2014,13:00,39.74,64.24,249.9,23.89,13.76,82.4
2701,04/23/2014,14:00,41.46,56.23,244.1,19.95,11.75,64.28
2702,04/23/2014,15:00,43.87,53.79,224.7,26.3,15.73,46.02
2703,04/23/2014,16:00,44.19,45.81,222.9,28.5,15.83,27.11
2704,04/23/2014,17:00,43.37,45.93,236.6,32.66,17.27,16.92
2705,04/23/2014,18:00,40.44,63.89,167.0,14.47,10.12,18.51
2706,04/23/2014,19:00,42.16,51.75,219.9,30.25,19.45,11.15
2707,04/23/2014,20:00,42.33,46.44,233.7,27.18,17.64,1.51
2708,04/23/2014,21:00,38.55,55.81,217.7,24.11,16.07,0.01
2709,04/23/2014,22:00,37.2,58.98,214.0,21.48,15.75,0.0
2710,04/23/2014,23:00,36.61,64.0,206.6,27.62,17.35,0.0
2711,04/24/2014,00:00,37.14,62.39,206.2,26.08,17.77,0.0
2712,04/24/2014,01:00,35.96,66.44,203.6,21.48,15.42,0.0
2713,04/24/2014,02:00,34.69,69.16,195.9,17.76,12.83,0.0
2714,04/24/2014,03:00,34.55,67.25,183.3,12.06,8.57,0.0
2715,04/24/2014,04:00,33.47,68.74,336.7,4.17,2.15,0.0
2716,04/24/2014,05:00,32.66,71.44,50.91,4.82,3.8,0.01
2717,04/24/2014,06:00,29.57,84.2,95.3,4.6,2.99,0.01
2718,04/24/2014,07:00,29.43,87.2,88.5,4.17,2.97,2.23
2719,04/24/2014,08:00,33.99,79.28,100.1,5.92,4.14,13.57
2720,04/24/2014,09:00,38.56,67.74,99.3,4.17,3.15,14.98
2721,04/24/2014,10:00,41.78,55.65,312.6,6.14,3.38,21.28
2722,04/24/2014,11:00,44.26,51.69,263.3,9.64,4.22,31.11
2723,04/24/2014,12:00,43.94,54.94,229.2,28.93,17.06,15.94
2724,04/24/2014,13:00,41.59,73.27,253.3,29.15,18.98,6.19
2725,04/24/2014,14:00,39.16,90.6,267.0,11.18,6.84,8.37
2726,04/24/2014,15:00,41.64,85.1,213.1,21.26,14.91,6.05
2727,04/24/2014,16:00,43.81,76.47,211.9,27.18,15.93,6.29
2728,04/24/2014,17:00,46.67,72.13,210.5,30.47,22.11,24.93
2729,04/24/2014,18:00,46.87,68.1,207.1,26.74,20.6,17.43
2730,04/24/2014,19:00,46.07,69.58,186.5,18.85,12.35,5.61
2731,04/24/2014,20:00,45.33,69.28,189.4,20.82,13.52,2.55
2732,04/24/2014,21:00,45.22,67.66,203.3,21.7,15.32,0.0
2733,04/24/2014,22:00,44.64,69.3,199.2,17.32,12.76,0.0
2734,04/24/2014,23:00,42.68,75.34,223.7,20.39,13.17,0.0
2735,04/25/2014,00:00,41.94,73.81,187.4,15.56,9.68,0.0
2736,04/25/2014,01:00,40.71,76.19,60.48,5.7,2.73,0.0
2737,04/25/2014,02:00,38.31,83.8,83.7,8.11,5.77,0.0
2738,04/25/2014,03:00,38.13,85.6,73.58,6.58,4.78,0.0
2739,04/25/2014,04:00,38.71,82.8,54.43,4.82,3.68,0.0
2740,04/25/2014,05:00,37.75,89.7,79.95,4.82,3.16,0.0
2741,04/25/2014,06:00,38.46,87.2,132.4,4.17,2.03,0.0
2742,04/25/2014,07:00,40.87,79.35,249.9,7.89,3.33,1.41
2743,04/25/2014,08:00,41.2,81.6,271.3,3.51,1.26,5.39
2744,04/25/2014,09:00,41.15,88.8,55.02,7.45,4.17,5.49
2745,04/25/2014,10:00,44.11,82.0,67.81,11.18,7.88,31.29
2746,04/25/2014,11:00,46.01,72.28,27.3,7.01,3.37,32.42
2747,04/25/2014,12:00,46.82,73.0,261.4,10.96,6.06,36.87
2748,04/25/2014,13:00,46.69,75.8,160.6,13.59,8.95,20.64
2749,04/25/2014,14:00,46.55,79.11,56.99,8.33,4.29,50.28
2750,04/25/2014,15:00,48.8,76.76,192.7,8.77,1.89,63.16
2751,04/25/2014,16:00,50.79,72.98,77.78,9.64,5.05,42.63
2752,04/25/2014,17:00,48.76,76.19,240.9,16.0,9.16,10.92
2753,04/25/2014,18:00,45.35,88.5,230.7,20.17,13.0,2.43
2754,04/25/2014,19:00,44.05,87.3,197.6,8.11,4.59,2.82
2755,04/25/2014,20:00,43.02,94.1,31.8,7.45,5.65,0.32
2756,04/25/2014,21:00,42.22,97.1,63.9,14.47,9.23,0.01
2757,04/25/2014,22:00,41.87,97.2,60.03,10.96,7.16,0.01
2758,04/25/2014,23:00,41.53,97.6,51.46,8.55,5.93,0.01
2759,04/26/2014,00:00,40.89,93.8,73.78,8.77,6.78,0.0
2760,04/26/2014,01:00,39.64,96.4,203.8,17.32,10.06,0.0
2761,04/26/2014,02:00,39.12,93.6,276.5,6.14,4.54,0.0
2762,04/26/2014,03:00,37.76,98.8,241.7,21.7,11.98,0.0
2763,04/26/2014,04:00,38.02,96.8,219.0,13.15,9.12,0.0
2764,04/26/2014,05:00,37.71,97.1,237.2,9.86,6.91,0.0
2765,04/26/2014,06:00,37.72,97.6,223.8,9.86,7.36,0.0
2766,04/26/2014,07:00,37.86,96.9,350.6,2.63,1.27,2.21
2767,04/26/2014,08:00,38.99,93.6,9.74,4.38,1.82,8.99
2768,04/26/2014,09:00,39.49,90.2,41.27,3.73,2.17,7.01
2769,04/26/2014,10:00,40.29,86.9,39.6,8.11,5.0,6.8
2770,04/26/2014,11:00,39.74,87.6,23.33,6.79,3.37,9.33
2771,04/26/2014,12:00,39.08,89.1,45.07,7.01,3.12,10.89
2772,04/26/2014,13:00,39.83,90.3,250.9,5.04,2.66,12.49
2773,04/26/2014,14:00,40.31,90.9,258.0,11.4,6.26,17.11
2774,04/26/2014,15:00,40.16,93.1,250.9,16.88,12.57,16.02
2775,04/26/2014,16:00,36.8,96.7,236.8,20.82,15.13,9.24
2776,04/26/2014,17:00,39.13,95.6,237.1,18.19,12.41,13.22
2777,04/26/2014,18:00,40.27,95.6,223.8,21.48,15.25,5.5
2778,04/26/2014,19:00,40.09,97.2,230.0,23.89,16.96,3.88
2779,04/26/2014,20:00,39.22,97.7,247.8,17.1,12.2,0.6
2780,04/26/2014,21:00,39.11,99.2,241.7,15.78,10.96,0.0
2781,04/26/2014,22:00,38.99,99.4,234.0,16.22,10.7,0.0
2782,04/26/2014,23:00,38.05,95.2,127.1,16.66,5.5,0.0
2783,04/27/2014,00:00,37.58,98.7,260.0,15.78,8.37,0.0
2784,04/27/2014,01:00,36.9,96.7,262.6,16.44,11.43,0.0
2785,04/27/2014,02:00,35.19,94.7,216.3,17.32,9.27,0.0
2786,04/27/2014,03:00,32.43,100.0,227.9,22.58,15.18,0.0
2787,04/27/2014,04:00,32.26,100.0,227.4,20.6,14.25,0.0
2788,04/27/2014,05:00,32.06,98.8,238.0,18.85,13.85,0.0
2789,04/27/2014,06:00,31.9,94.0,222.7,17.76,13.57,0.0
2790,04/27/2014,07:00,32.22,90.5,236.8,17.54,11.06,1.61
2791,04/27/2014,08:00,31.75,90.4,233.3,16.88,12.22,6.33
2792,04/27/2014,09:00,34.05,88.8,237.2,21.26,15.36,20.14
2793,04/27/2014,10:00,36.83,87.3,228.3,21.92,16.22,33.19
2794,04/27/2014,11:00,38.61,85.1,217.9,22.8,16.13,36.56
2795,04/27/2014,12:00,40.06,75.84,227.8,17.76,11.58,46.64
2796,04/27/2014,13:00,41.22,70.23,220.3,24.55,14.41,27.78
2797,04/27/2014,14:00,42.14,64.62,234.3,22.8,15.14,24.36
2798,04/27/2014,15:00,44.06,60.06,229.5,23.67,16.1,46.68
2799,04/27/2014,16:00,45.9,54.85,230.5,22.36,14.71,32.65
2800,04/27/2014,17:00,45.26,67.6,220.5,33.98,24.14,55.02
2801,04/27/2014,18:00,42.62,72.37,219.7,28.06,19.12,24.61
2802,04/27/2014,19:00,42.75,70.8,219.5,22.58,16.52,24.44
2803,04/27/2014,20:00,40.19,73.32,192.0,16.88,11.61,4.06
2804,04/27/2014,21:00,37.44,82.6,317.6,7.67,3.79,0.01
2805,04/27/2014,22:00,37.32,83.5,213.5,13.15,7.0,0.01
2806,04/27/2014,23:00,33.22,91.2,313.2,10.52,5.82,0.01
2807,04/28/2014,00:00,31.85,86.5,237.2,7.23,5.22,0.0
2808,04/28/2014,01:00,31.12,71.04,280.4,10.08,7.34,0.0
2809,04/28/2014,02:00,29.57,73.49,261.8,8.99,6.98,0.01
2810,04/28/2014,03:00,28.78,73.94,244.2,10.74,8.1,0.01
2811,04/28/2014,04:00,29.02,70.01,269.5,14.47,9.55,0.01
2812,04/28/2014,05:00,28.93,69.0,284.0,11.4,8.31,0.01
2813,04/28/2014,06:00,27.41,78.49,247.8,5.92,4.5,0.01
2814,04/28/2014,07:00,26.7,77.27,243.6,6.14,5.1,5.29
2815,04/28/2014,08:00,29.36,74.43,253.6,9.43,7.0,12.73
2816,04/28/2014,09:00,31.07,85.0,239.2,13.81,9.93,22.86
2817,04/28/2014,10:00,33.13,71.44,237.4,13.15,9.43,34.11
2818,04/28/2014,11:00,35.5,74.45,229.6,18.63,13.52,45.34
2819,04/28/2014,12:00,37.19,57.54,187.0,13.59,7.16,25.01
2820,04/28/2014,13:00,41.75,47.47,332.7,18.41,10.16,74.15
2821,04/28/2014,14:00,41.67,40.21,315.8,18.41,11.78,19.37
2822,04/28/2014,15:00,42.24,38.68,326.4,17.1,9.89,28.41
2823,04/28/2014,16:00,44.93,34.01,326.9,15.78,8.72,55.38
2824,04/28/2014,17:00,40.91,53.45,91.6,11.18,7.14,45.22
2825,04/28/2014,18:00,41.73,47.43,220.6,7.67,4.25,12.48
2826,04/28/2014,19:00,41.26,52.07,21.02,12.71,7.79,7.41
2827,04/28/2014,20:00,41.3,50.07,355.3,9.21,5.57,4.76
2828,04/28/2014,21:00,36.82,65.67,12.35,6.14,4.34,0.01
2829,04/28/2014,22:00,34.28,70.57,64.82,1.97,0.61,0.0
2830,04/28/2014,23:00,31.97,83.3,196.3,4.6,2.22,0.0
2831,04/29/2014,00:00,30.58,89.4,105.5,3.73,2.93,0.0
2832,04/29/2014,01:00,30.49,87.8,94.7,5.04,3.55,0.0
2833,04/29/2014,02:00,29.7,91.6,121.3,5.04,3.72,0.01
2834,04/29/2014,03:00,28.87,91.0,114.9,6.79,5.17,0.0
2835,04/29/2014,04:00,28.19,93.0,66.6,5.26,3.15,0.01
2836,04/29/2014,05:00,27.18,93.1,107.3,5.7,4.26,0.01
2837,04/29/2014,06:00,26.36,91.6,86.9,5.7,4.33,0.01
2838,04/29/2014,07:00,27.09,87.7,76.01,7.23,5.38,5.83
2839,04/29/2014,08:00,29.56,78.84,82.3,6.58,3.51,21.06
2840,04/29/2014,09:00,34.29,66.88,85.7,4.17,1.71,37.77
2841,04/29/2014,10:00,38.4,49.85,344.8,3.73,1.48,53.13
2842,04/29/2014,11:00,39.68,50.66,247.0,7.45,3.49,45.09
2843,04/29/2014,12:00,43.39,43.84,310.5,13.15,7.39,60.2
2844,04/29/2014,13:00,45.7,41.08,32.59,21.92,10.74,54.97
2845,04/29/2014,14:00,47.79,40.2,11.04,21.48,12.71,52.26
2846,04/29/2014,15:00,47.23,40.09,31.39,22.58,13.84,36.56
2847,04/29/2014,16:00,48.98,38.19,16.24,26.08,14.87,66.64
2848,04/29/2014,17:00,48.67,40.48,16.28,24.55,16.07,42.77
2849,04/29/2014,18:00,48.86,35.68,21.59,20.6,12.61,39.77
2850,04/29/2014,19:00,46.06,39.26,13.74,18.19,12.88,13.78
2851,04/29/2014,20:00,45.01,44.35,355.8,12.71,8.07,5.41
2852,04/29/2014,21:00,39.82,56.33,37.47,6.79,5.13,0.01
2853,04/29/2014,22:00,36.57,63.23,54.76,4.6,3.41,0.01
2854,04/29/2014,23:00,34.15,71.52,70.85,6.36,3.02,0.01
2855,04/30/2014,00:00,31.3,85.1,114.4,6.36,4.18,0.0
2856,04/30/2014,01:00,30.38,85.9,93.5,5.7,4.39,0.0
2857,04/30/2014,02:00,30.04,86.8,93.6,7.67,5.71,0.0
2858,04/30/2014,03:00,29.19,87.7,105.8,7.67,5.78,0.01
2859,04/30/2014,04:00,28.39,89.9,110.7,7.45,5.51,0.01
2860,04/30/2014,05:00,28.11,88.7,114.4,8.99,6.64,0.01
2861,04/30/2014,06:00,27.61,86.2,111.6,8.11,5.62,0.02
2862,04/30/2014,07:00,28.63,84.7,87.3,6.79,4.97,4.92
2863,04/30/2014,08:00,32.62,73.25,102.8,8.99,6.58,20.72
2864,04/30/2014,09:00,38.3,56.27,99.3,8.55,5.79,37.55
2865,04/30/2014,10:00,43.25,44.57,100.8,6.58,3.66,53.09
2866,04/30/2014,11:00,46.63,36.53,247.1,5.92,2.27,65.86
2867,04/30/2014,12:00,50.69,29.67,102.3,6.79,2.55,74.99
2868,04/30/2014,13:00,53.76,27.5,233.0,5.7,2.3,79.91
2869,04/30/2014,14:00,57.36,19.82,22.56,17.54,8.6,80.4
2870,04/30/2014,15:00,58.58,17.63,14.9,12.93,7.37,74.18
2871,04/30/2014,16:00,60.15,16.37,351.2,16.0,7.45,66.85
2872,04/30/2014,17:00,61.34,16.44,15.66,16.66,9.32,54.33
2873,04/30/2014,18:00,60.5,16.44,14.0,16.0,10.03,30.96
2874,04/30/2014,19:00,59.07,17.5,354.1,16.88,11.36,21.78
2875,04/30/2014,20:00,54.45,24.76,356.7,12.06,8.07,6.76
2876,04/30/2014,21:00,46.35,38.85,13.63,7.67,5.27,0.02
2877,04/30/2014,22:00,41.66,50.3,145.6,5.7,4.12,0.01
2878,04/30/2014,23:00,38.27,63.45,81.2,5.92,4.04,0.01
2879,05/01/2014,00:00,35.54,66.08,114.5,5.26,3.28,0.01
2880,05/01/2014,01:00,36.92,59.26,89.8,11.62,9.12,0.01
2881,05/01/2014,02:00,34.8,64.15,123.3,8.77,5.31,0.01
2882,05/01/2014,03:00,32.49,74.0,92.9,11.62,8.03,0.0
2883,05/01/2014,04:00,32.86,73.98,78.1,10.96,7.99,0.0
2884,05/01/2014,05:00,30.97,78.2,74.08,10.3,7.23,0.0
2885,05/01/2014,06:00,30.72,75.55,95.4,10.08,6.57,0.02
2886,05/01/2014,07:00,31.52,77.1,102.4,8.99,6.88,5.4
2887,05/01/2014,08:00,37.38,61.14,98.7,11.18,8.71,21.18
2888,05/01/2014,09:00,43.63,54.38,79.55,9.43,6.94,37.36
2889,05/01/2014,10:00,50.92,35.91,90.8,5.92,2.88,52.61
2890,05/01/2014,11:00,54.32,26.44,316.1,6.79,2.81,65.18
2891,05/01/2014,12:00,57.89,25.9,254.3,10.96,3.95,74.2
2892,05/01/2014,13:00,59.56,25.24,249.6,13.37,5.75,78.83
2893,05/01/2014,14:00,61.42,24.79,235.6,11.4,3.96,79.05
2894,05/01/2014,15:00,64.02,23.23,254.7,15.34,6.88,74.31
2895,05/01/2014,16:00,65.04,22.31,246.8,17.1,8.82,65.56
2896,05/01/2014,17:00,66.33,22.03,235.2,14.03,6.48,53.23
2897,05/01/2014,18:00,66.86,21.82,237.3,14.69,5.61,38.26
2898,05/01/2014,19:00,66.81,22.46,230.3,14.03,9.39,22.05
2899,05/01/2014,20:00,62.85,27.44,224.1,12.93,9.74,5.14
2900,05/01/2014,21:00,56.27,36.51,203.4,12.71,8.28,0.02
2901,05/01/2014,22:00,51.95,44.1,186.3,9.64,7.25,0.01
2902,05/01/2014,23:00,51.48,45.38,90.8,5.92,3.26,0.01
2903,05/02/2014,00:00,45.99,66.98,75.85,7.23,4.17,0.0
2904,05/02/2014,01:00,42.1,75.2,102.6,7.89,5.85,0.0
2905,05/02/2014,02:00,40.26,77.22,103.9,7.89,4.4,0.0
2906,05/02/2014,03:00,38.7,79.61,97.8,7.67,5.41,0.01
2907,05/02/2014,04:00,37.33,83.2,85.1,8.99,6.13,0.01
2908,05/02/2014,05:00,36.99,81.8,91.1,8.55,5.83,0.01
2909,05/02/2014,06:00,36.95,81.8,94.4,10.08,7.1,0.02
2910,05/02/2014,07:00,37.73,79.32,88.1,6.79,3.92,5.74
2911,05/02/2014,08:00,46.54,63.37,81.2,6.36,4.53,13.91
2912,05/02/2014,09:00,51.84,54.58,91.6,7.45,4.52,19.33
2913,05/02/2014,10:00,56.71,37.41,298.2,7.23,3.14,57.22
2914,05/02/2014,11:00,59.91,32.03,256.4,17.76,10.16,69.81
2915,05/02/2014,12:00,62.31,32.59,264.2,18.63,12.01,61.02
2916,05/02/2014,13:00,64.59,25.01,286.4,14.91,7.96,72.78
2917,05/02/2014,14:00,67.12,20.0,269.6,12.93,5.36,72.5
2918,05/02/2014,15:00,68.77,19.23,241.2,17.32,8.27,68.81
2919,05/02/2014,16:00,71.82,17.57,230.4,23.24,14.84,66.74
2920,05/02/2014,17:00,72.16,13.75,259.0,23.67,13.98,53.16
2921,05/02/2014,18:00,72.95,13.79,275.9,19.95,13.77,36.98
2922,05/02/2014,19:00,70.36,21.36,225.9,24.77,17.01,20.88
2923,05/02/2014,20:00,65.95,24.45,214.3,17.54,11.81,4.45
2924,05/02/2014,21:00,60.09,29.33,196.6,13.37,9.49,0.02
2925,05/02/2014,22:00,55.03,37.11,173.5,10.3,6.56,0.01
2926,05/02/2014,23:00,52.49,44.05,60.44,6.58,4.34,0.01
2927,05/03/2014,00:00,49.95,48.81,123.5,5.7,3.71,0.01
2928,05/03/2014,01:00,47.34,59.11,81.9,5.7,4.15,0.0
2929,05/03/2014,02:00,44.89,71.73,66.46,6.58,3.94,0.0
2930,05/03/2014,03:00,43.63,70.78,81.9,6.36,4.55,0.01
2931,05/03/2014,04:00,41.59,72.94,76.78,5.92,4.64,0.01
2932,05/03/2014,05:00,40.85,73.56,84.8,8.99,6.03,0.01
2933,05/03/2014,06:00,37.57,79.01,94.2,5.48,3.46,0.02
2934,05/03/2014,07:00,39.66,72.56,89.5,7.89,5.72,5.84
2935,05/03/2014,08:00,49.18,54.64,93.8,10.08,7.37,21.33
2936,05/03/2014,09:00,60.02,33.2,115.1,5.04,2.81,37.32
2937,05/03/2014,10:00,64.47,24.87,239.6,29.59,21.62,53.59
2938,05/03/2014,11:00,68.13,22.31,231.7,30.47,23.06,65.52
2939,05/03/2014,12:00,70.31,19.32,235.2,34.41,22.7,75.56
2940,05/03/2014,13:00,71.0,19.33,229.8,37.48,25.3,72.6
2941,05/03/2014,14:00,72.52,15.64,225.3,40.11,26.96,78.5
2942,05/03/2014,15:00,72.18,13.62,229.5,43.4,28.8,66.56
2943,05/03/2014,16:00,72.88,11.85,219.5,43.18,28.51,66.92
2944,05/03/2014,17:00,71.78,9.75,239.3,41.87,28.81,46.48
2945,05/03/2014,18:00,70.72,12.75,242.8,32.0,22.79,32.35
2946,05/03/2014,19:00,70.44,13.29,242.8,30.25,20.7,20.1
2947,05/03/2014,20:00,65.89,16.96,233.7,17.97,10.97,3.22
2948,05/03/2014,21:00,59.03,24.11,215.6,11.84,6.01,0.02
2949,05/03/2014,22:00,57.34,26.31,186.2,12.06,9.37,0.01
2950,05/03/2014,23:00,57.1,26.47,183.1,12.93,10.15,0.01
2951,05/04/2014,00:00,57.72,25.84,186.2,14.91,10.59,0.01
2952,05/04/2014,01:00,56.76,27.38,315.4,9.64,3.25,0.0
2953,05/04/2014,02:00,55.04,30.84,127.1,5.7,3.48,0.0
2954,05/04/2014,03:00,54.16,32.98,119.6,2.41,0.74,0.0
2955,05/04/2014,04:00,56.72,27.56,267.6,15.12,5.28,0.0
2956,05/04/2014,05:00,53.74,33.37,19.06,5.04,1.89,0.0
2957,05/04/2014,06:00,47.97,53.92,5.61,3.95,0.84,0.01
2958,05/04/2014,07:00,48.33,50.84,297.3,11.18,4.17,1.7
2959,05/04/2014,08:00,56.3,25.32,213.3,31.56,22.84,4.77
2960,05/04/2014,09:00,55.56,30.49,210.0,33.76,24.16,9.14
2961,05/04/2014,10:00,56.82,30.93,214.7,32.0,22.96,18.86
2962,05/04/2014,11:00,57.55,32.0,205.6,35.73,23.28,25.96
2963,05/04/2014,12:00,59.81,29.12,219.4,39.46,28.48,39.15
2964,05/04/2014,13:00,64.65,24.25,224.0,37.48,27.03,80.0
2965,05/04/2014,14:00,66.49,23.66,224.2,41.43,27.82,85.5
2966,05/04/2014,15:00,66.66,24.19,221.2,43.62,29.92,78.48
2967,05/04/2014,16:00,67.74,21.38,224.0,45.16,29.08,68.66
2968,05/04/2014,17:00,66.93,17.6,230.7,45.37,31.35,54.64
2969,05/04/2014,18:00,65.98,15.77,240.8,41.87,29.91,39.27
2970,05/04/2014,19:00,65.08,17.07,247.9,37.48,23.66,21.53
2971,05/04/2014,20:00,60.77,23.84,249.0,16.22,11.68,4.34
2972,05/04/2014,21:00,54.97,31.63,228.0,7.67,5.04,0.03
2973,05/04/2014,22:00,53.14,33.78,184.4,10.3,7.29,0.0
2974,05/04/2014,23:00,50.56,39.59,173.8,9.21,6.45,0.0
2975,05/05/2014,00:00,49.22,42.36,152.1,8.77,6.09,0.0
2976,05/05/2014,01:00,48.35,43.56,148.3,9.43,6.99,0.0
2977,05/05/2014,02:00,46.2,47.88,345.8,5.48,2.03,0.01
2978,05/05/2014,03:00,46.26,49.03,48.97,3.73,1.49,0.01
2979,05/05/2014,04:00,46.55,50.76,346.4,3.95,2.38,0.01
2980,05/05/2014,05:00,45.81,53.51,21.45,3.07,1.08,0.01
2981,05/05/2014,06:00,43.82,64.06,325.9,4.17,2.37,0.02
2982,05/05/2014,07:00,43.96,64.45,310.1,2.63,0.82,2.75
2983,05/05/2014,08:00,45.42,71.91,0.84,1.53,0.42,7.66
2984,05/05/2014,09:00,50.86,52.42,337.9,11.4,3.11,15.16
2985,05/05/2014,10:00,55.94,40.91,217.8,21.92,14.74,27.96
2986,05/05/2014,11:00,56.56,36.53,233.3,22.58,16.1,31.54
2987,05/05/2014,12:00,58.1,36.16,240.9,22.36,14.85,51.25
2988,05/05/2014,13:00,60.04,32.52,244.5,24.11,16.87,66.4
2989,05/05/2014,14:00,60.64,29.33,234.0,27.84,18.65,53.73
2990,05/05/2014,15:00,60.25,32.33,241.1,26.52,17.4,48.56
2991,05/05/2014,16:00,58.36,32.72,244.1,23.67,16.68,27.29
2992,05/05/2014,17:00,58.54,32.63,223.5,21.04,14.21,24.7
2993,05/05/2014,18:00,57.37,30.17,228.0,17.54,12.65,11.4
2994,05/05/2014,19:00,56.05,33.05,207.4,14.25,9.17,6.65
2995,05/05/2014,20:00,53.72,38.34,192.6,13.37,9.41,2.66
2996,05/05/2014,21:00,50.04,45.84,170.3,9.21,6.78,0.03
2997,05/05/2014,22:00,46.56,50.27,165.7,8.11,6.28,0.0
2998,05/05/2014,23:00,45.54,53.14,164.1,8.99,7.13,0.01
2999,05/06/2014,00:00,44.78,55.72,90.4,7.01,4.54,0.01
3000,05/06/2014,01:00,42.35,63.25,46.19,3.95,1.82,0.01
3001,05/06/2014,02:00,40.68,69.98,91.0,6.36,3.42,0.01
3002,05/06/2014,03:00,40.23,69.22,80.3,10.3,6.15,0.01
3003,05/06/2014,04:00,39.27,71.29,52.89,9.64,6.42,0.01
3004,05/06/2014,05:00,40.55,73.7,46.74,10.52,6.05,0.01
3005,05/06/2014,06:00,42.01,72.26,54.1,10.08,5.36,0.01
3006,05/06/2014,07:00,41.65,72.52,51.64,7.89,5.3,1.03
3007,05/06/2014,08:00,41.09,85.3,71.93,12.28,8.64,3.65
3008,05/06/2014,09:00,42.41,90.3,57.07,11.18,8.23,9.79
3009,05/06/2014,10:00,46.28,78.94,16.44,17.54,11.7,43.92
3010,05/06/2014,11:00,48.03,68.27,352.0,17.32,12.33,54.42
3011,05/06/2014,12:00,53.97,53.09,26.26,25.65,14.02,75.11
3012,05/06/2014,13:00,56.8,45.93,13.1,23.24,13.75,64.97
3013,05/06/2014,14:00,56.06,44.86,354.8,18.63,9.39,36.37
3014,05/06/2014,15:00,56.87,42.69,304.0,16.88,4.72,27.68
3015,05/06/2014,16:00,53.05,53.21,96.9,15.12,8.92,24.87
3016,05/06/2014,17:00,52.45,55.2,74.58,24.33,16.33,39.29
3017,05/06/2014,18:00,52.92,52.97,70.73,22.14,15.77,39.86
3018,05/06/2014,19:00,50.46,58.08,56.6,16.66,12.13,9.71
3019,05/06/2014,20:00,47.52,62.47,40.07,16.66,11.74,3.12
3020,05/06/2014,21:00,44.94,66.63,48.47,15.34,10.88,0.04
3021,05/06/2014,22:00,43.02,70.5,32.27,15.12,9.78,0.01
3022,05/06/2014,23:00,43.12,69.28,38.51,15.34,10.18,0.01
3023,05/07/2014,00:00,41.6,70.89,32.2,18.41,11.1,0.01
3024,05/07/2014,01:00,40.83,70.75,37.74,14.25,9.03,0.01
3025,05/07/2014,02:00,40.46,69.02,31.16,15.56,10.8,0.01
3026,05/07/2014,03:00,40.0,67.53,32.7,16.0,10.55,0.01
3027,05/07/2014,04:00,38.96,71.95,48.27,11.18,7.48,0.01
3028,05/07/2014,05:00,37.11,78.34,32.78,19.73,12.4,0.01
3029,05/07/2014,06:00,36.94,76.52,36.88,15.12,10.55,0.01
3030,05/07/2014,07:00,37.21,71.71,28.76,14.47,9.74,0.24
3031,05/07/2014,08:00,34.77,82.6,37.5,20.39,12.64,2.75
3032,05/07/2014,09:00,35.13,86.9,22.18,17.54,11.92,6.8
3033,05/07/2014,10:00,37.62,80.0,12.14,15.56,10.73,12.1
3034,05/07/2014,11:00,39.64,75.93,25.77,16.88,12.0,26.56
3035,05/07/2014,12:00,41.37,79.03,24.25,17.1,10.91,40.0
3036,05/07/2014,13:00,42.48,73.24,33.79,12.49,7.3,19.76
3037,05/07/2014,14:00,44.28,70.25,11.56,13.59,6.68,47.71
3038,05/07/2014,15:00,46.14,61.64,3.75,16.0,8.69,56.68
3039,05/07/2014,16:00,47.67,55.44,9.13,16.44,9.2,41.56
3040,05/07/2014,17:00,49.7,48.5,36.59,17.32,11.66,45.96
3041,05/07/2014,18:00,49.94,46.03,46.65,19.95,10.83,37.84
3042,05/07/2014,19:00,49.1,47.15,48.55,18.85,11.99,22.13
3043,05/07/2014,20:00,46.77,50.06,28.12,15.56,11.08,11.19
3044,05/07/2014,21:00,42.79,57.34,5.68,14.47,8.54,0.06
3045,05/07/2014,22:00,41.17,57.68,26.76,16.0,10.93,0.01
3046,05/07/2014,23:00,37.47,65.57,43.13,14.25,8.76,0.01
3047,05/08/2014,00:00,33.97,72.11,66.48,7.45,3.38,0.01
3048,05/08/2014,01:00,35.37,64.86,15.59,12.93,8.16,0.01
3049,05/08/2014,02:00,34.58,64.81,34.13,14.03,8.81,0.01
3050,05/08/2014,03:00,31.1,73.41,6.7,7.67,5.97,0.0
